"","feature_B_1","feature_B_2","feature_B_3","feature_B_4","feature_B_5","feature_B_6","feature_B_7","feature_B_8","feature_B_9","feature_B_10","feature_B_11","feature_B_12","feature_B_13","feature_B_14","feature_B_15","feature_B_16","feature_B_17","feature_B_18","feature_B_19","feature_B_20","feature_B_21","feature_B_22","feature_B_23","feature_B_24","feature_B_25","feature_B_26","feature_B_27","feature_B_28","feature_B_29","feature_B_30","feature_B_31","feature_B_32","feature_B_33","feature_B_34","feature_B_35","feature_B_36","feature_B_37","feature_B_38","feature_B_39","feature_B_40","feature_B_41","feature_B_42","feature_B_43","feature_B_44","feature_B_45","feature_B_46","feature_B_47","feature_B_48","feature_B_49","feature_B_50","feature_B_51","feature_B_52","feature_B_53","feature_B_54","feature_B_55","feature_B_56","feature_B_57","feature_B_58","feature_B_59","feature_B_60","feature_B_61","feature_B_62","feature_B_63","feature_B_64","feature_B_65","feature_B_66","feature_B_67","feature_B_68","feature_B_69","feature_B_70","feature_B_71","feature_B_72","feature_B_73","feature_B_74","feature_B_75","feature_B_76","feature_B_77","feature_B_78","feature_B_79","feature_B_80","feature_B_81","feature_B_82","feature_B_83","feature_B_84","feature_B_85","feature_B_86","feature_B_87","feature_B_88","feature_B_89","feature_B_90","feature_B_91","feature_B_92","feature_B_93","feature_B_94","feature_B_95","feature_B_96","feature_B_97","feature_B_98","feature_B_99","feature_B_100","y"
"sample_1",-1.68430631960152,0.391328940572961,4.89449338952232,-7.58829317066955,-5.90170983755713,5.84341867335124,1.82620240241473,0.0210548783777009,-5.43090484370533,4.45511434577698,-5.65535054633439,3.40874903278894,-1.11334740976809,-4.01938588731203,-1.48219433596466,-5.52919140823372,-6.4012671866645,-5.785334435794,15.1536270802674,2.42702200521106,7.61861841060667,0.248324547808385,-2.74219928580568,-0.71884652208069,0.397426846207224,-1.63064939530659,0.152963949805497,0.471935320204698,0.00156357264195964,-0.0635553891908271,2.10076861720769,-1.62330016077556,0.596287484939326,-1.519687049193,-0.15844962138938,1.12991622884374,0.0764930174349667,0.596393496584088,-0.935757691076754,-0.307140125267873,-0.529153295369487,-1.65946404916067,-0.483504130336727,0.450998339232514,0.0495726138847764,0.724464326272385,-0.152210924224292,-1.43146734691671,0.592986146450535,-1.35360484240304,0.753216055054643,-0.141025664219575,-0.413857827797761,0.45708506196607,0.431658402581019,1.6786899749708,1.87329407549988,0.379553717510844,-1.17446508790168,-0.22152184267447,0.584578797738019,1.10994043186386,-0.370318433038976,-1.68650190381714,-0.109763458677447,-0.643715637207562,-1.17033035276821,-0.395347161754865,0.389539607459129,-1.5193359442988,1.51540445739148,0.971922106154381,-1.58555019458567,-0.411272230756715,0.192612901725789,-0.0386689980961806,1.80621278850843,-1.74935488147248,1.52314287518324,0.495887186539577,-2.05409372431218,0.526119822382799,-0.88620913112237,0.649752077218736,-0.29335847354714,0.709979461778125,-0.28227009442035,0.387110591620801,0.823145966243453,-0.461753903606229,1.44043618262867,-0.386188125998156,0.889774576035503,-0.184042276685644,0.711236019299544,0.361738931318891,-0.0574652194671014,-0.929361125824274,-0.215018516190648,0.658599887831172,13.1395994846666
"sample_2",-3.7624880140736,2.0722431358442,-1.12941649261604,0.743024182639611,-4.4619986739973,1.77598919151674,4.87947245170088,0.886826167885401,1.06244493028105,3.8292401744226,13.4156136855903,4.33730854703461,8.5412053403297,6.29606394865501,3.352602904225,6.92060164426463,8.8725087315721,3.92988674380252,11.32011916918,0.716780616091658,2.19953365204957,2.0571580063023,-4.25330297690688,5.22666055283295,-2.63464422157956,-3.34667586808207,0.633035296303552,-1.01750861097985,0.459708108225272,0.181320700112475,0.198400204783612,-0.269879790161128,-0.234644172998985,-0.320809240408895,1.46459585728014,1.652244752712,-0.435335778772031,1.20258954981615,-0.318028145051093,0.611244475719846,-0.0892079486538359,0.803456747269182,-0.56165860690259,-2.48973533638675,-0.251948904642766,-0.184810295526026,-0.761316719738561,-1.30591989853271,0.220028413499542,0.418063102980857,-1.63726687657338,-0.473285303655116,0.922168816358159,1.05538570582997,1.01749444683644,0.899067519580415,-1.4291434320292,-1.02456123403881,0.24226309989488,-0.226848138832487,0.444720235688685,2.19738753704427,-1.29658997355399,0.546405494376904,1.14113828697607,-0.751484542111186,0.59557724805874,0.132563418222176,0.341817140100823,1.63120301774457,-1.3678717985209,0.467608518950139,1.27545285722024,1.68226131690364,0.0521300785498628,0.627695601831532,0.763444439255367,0.149757097102033,0.893231421261643,0.189559321898938,1.45614015127918,-0.365466717242052,1.56367526447714,0.42263233661944,1.254546932693,-0.110846700706085,1.23249104454676,1.25795569489355,1.53744139566762,0.733443681002616,1.10060471717848,-1.06426214593739,1.08795794593519,1.20922470963822,1.59394275757853,0.909501826768319,1.04070853957039,-1.43968773847989,-0.560734908904028,-1.28316071275828,27.7917133063866
"sample_3",-0.3139739446924,6.41660584133041,9.54964041588049,9.43953491647801,6.21719549200666,-2.01922683909579,-16.4426366366567,4.19476979387493,-0.259995444598937,4.83940005568931,3.02238597763043,2.25734701337371,-0.895109265469394,-4.18900745584212,4.64786462490896,1.71529782496478,-4.64099626677563,-7.95798578975464,3.59559651274241,3.22402881727464,32.5543013164299,15.7776172833718,56.7880752794781,27.4644180877628,-24.1135495694772,0.577461385873976,-0.48233450005319,-0.853319979996489,-0.146413296067895,0.493061382466795,0.287511463298725,0.221513402762038,0.548162467039916,-1.3143720498351,-1.79044853102683,1.69776739099359,-0.717660042493405,0.199580860822807,2.59303935001886,1.25981518997163,0.07546312721055,-0.995380457145874,-1.80992188990473,-1.2993866717769,-0.300316285112604,-1.49196553780487,-3.51331653102788,1.85185388398729,1.25246697121828,-0.69980834255673,0.366652930457966,-0.517432291665625,-0.355278348187918,0.238022832083822,-1.36314658186941,-0.99871582966038,0.0937239913084904,-0.489149037503247,0.159258746003259,0.774767783508458,0.164049156380669,0.633929882093717,0.0725605046460794,0.264201406815949,1.53274289685464,-0.358099463095584,-1.75889961364568,-1.5415216800053,-2.86957669616852,-0.812817289486895,-0.10295211432884,-0.493427004812765,-0.882590488360283,-1.30812061167829,1.53913185587979,1.30696537559426,-1.34072891932936,-0.665676263582631,-0.0267892788947996,1.35891447991357,-0.769963913661661,-1.24404102158238,0.790980311985019,1.29249072945674,-0.0665862702519353,1.64023825613694,0.751051178745829,-1.1859665095033,-0.233733386459117,-1.50729002760542,-1.19414229302647,0.940204770339948,1.05026560653457,1.02889578673805,-0.113103811098571,1.14019155838187,1.08288845287271,-0.690296629180718,-0.0120617768785259,0.0767692702398343,4.7646455059355
"sample_4",0.952827813261968,-3.9532186104983,1.25117351869253,1.06875096264185,-2.38935173733306,2.80965026654429,5.2919160878009,0.0720871963182135,-6.5416747482426,2.33538644806518,5.14738670236297,-4.44827835088238,1.43187941187958,-1.40619496847696,-2.39552207587157,-12.9168551811935,-10.8337107437092,2.54248339287607,-11.315482437477,7.85001194042358,5.59589674134565,2.47899525545246,-4.60181199671897,-3.93509854684499,2.68839092713162,1.03452282326229,0.0587910745873167,-0.778391661788248,-1.26675941073077,-1.40979874384626,0.207659839594816,0.280111229935972,-0.655634345234652,-0.257891355398073,1.43434202584716,1.10939009098951,0.874640993518204,-0.213382436160307,-0.235411420424662,-0.323851550292167,0.0366599528666873,-1.14986881901926,-0.88939341113744,-0.759915080018592,-0.357050500450756,1.86096239874518,-0.554728448308149,0.590055082166928,0.153560568821643,-0.38594185829271,-1.06405449667578,-0.212089493993829,0.562765288203145,-0.643393558404084,0.728539204450212,-2.07125490915898,1.24138313417447,-0.983699757226463,-1.04496840906169,-0.414135447947141,-0.168422716160522,-0.441125463696066,-0.210936337595736,1.19612311913233,0.232682961148528,-1.50817033450492,-0.102927707959564,-0.583133824699172,0.248927970500573,-0.0235509384727328,0.381571065433372,0.214079820066116,-0.290671237301582,-1.47832204732805,-0.996062922494865,-0.64163503812012,0.551770350575449,-1.78575303964484,-0.421279961379349,0.535854780814969,-0.0118413988261417,0.796916391857566,-0.479474603803743,-0.0473532556362066,-1.05742474707321,0.231328652943369,-1.21049676174444,0.237842272269641,2.49146584917774,-1.26734461169053,0.577517323338428,0.432711476957515,0.867789687069601,-1.06423564217731,-0.137576958429463,0.783613808985569,1.30863428133042,1.77136963063527,-0.478417474628606,0.92732766715126,-7.75039404286872
"sample_5",1.8622837415751,-4.96423064800217,-11.6670400829398,6.88757833216271,-1.70462631405809,-4.34129590271496,10.648892105437,-5.00786040257035,-5.58044002320776,-7.26305367979616,1.95320961820095,1.72114405568775,4.12874833929954,4.49653674871103,-3.57117862169019,-3.52686833453834,3.34293288195977,-4.20845003213117,-2.58966377735711,-2.43571173249036,23.3014826755841,-2.48592223902266,27.0469696419757,14.5222713698959,-10.7555635964362,0.919013437823243,0.457699906960284,0.677938188671186,0.134605330721925,2.05704643442463,-0.214285182222672,-0.0770732703906965,-0.723633338637906,0.34953020337906,-0.971626311538697,0.280984038655201,1.52377326065128,0.408577403062001,-1.36121184815246,-1.23592509161692,-0.851698440875942,-1.19320307504397,1.00066829607347,0.907256392426263,-0.649401368306725,-0.0374066424390513,0.344154712574405,0.0557298520015051,-0.525208414041715,-0.392061636894937,-0.916033383925342,0.203938109609148,2.33427006266442,-0.0783936877213703,1.75442271491169,-0.619765410107605,-0.148577080447299,-1.58805546604447,-0.709199009292359,-0.323107778166673,0.705838808342462,0.875605204890923,1.10886846146179,0.308035096131742,-1.30703144658366,-0.697039333027656,1.35598136849997,-0.342120551425884,0.833985068968209,0.010955404820193,-1.06226463666493,0.372339844443818,1.54496641689871,-0.411068140267319,0.446141650916953,-1.02969079054562,1.47662722270205,0.115489662104496,-0.200402707993271,0.551222977910051,-0.965713420565435,0.654511181583135,-1.49981185581872,0.408344443124901,-0.219889209479759,-0.931414211039852,-0.656358539679172,-0.479600950802931,1.32260474864204,-0.99887887024525,0.764917734482292,0.211636723222015,-0.604970422149057,-1.35486201473192,2.94861071757776,-2.005688711755,0.250996671394209,0.0949050590057067,-0.754592113692307,1.68395692690316,-12.0320489904433
"sample_6",-9.30333776031501,-3.46067703491893,3.07549345147701,7.40996509607229,1.20583597011004,-3.26011881992074,-4.05735792826845,-2.0984263662987,2.38074691658438,5.08135920750062,-5.32350809282565,2.14301513872473,3.84107583680655,-10.2081390872085,2.1520673401323,-0.203648317603899,1.90023594400324,1.1664851006521,-7.9149262237591,-3.62834617686877,-3.97027994171301,2.77015975911575,1.99660315559756,-0.508684653889135,0.325624368088532,-0.814440458925975,-1.28326230289351,-1.07028301408445,1.38691995691212,1.43779014142858,-0.0574256063826148,-1.75751115393073,-0.101500465888508,0.0359170058312663,-1.29311874152372,-0.206727554937525,-0.175036548068357,-0.70108194237909,0.0470363090891405,0.446669941612858,-0.981913889580305,0.917553336023276,0.232731713507042,0.672603245976852,-0.533159448692654,0.442950562941818,0.0544803867802137,-0.0819886570642086,-0.355948947358116,2.68944315532869,0.973420462875415,1.2598283847896,-0.583258030260044,0.594607801356436,0.265454600871147,1.547756850229,1.10524435465259,-0.783710189742628,-0.0667142107655529,0.588873494595807,0.178652801235443,-0.135015938855177,-1.80388067660003,-0.654948174029216,-0.42237050215268,0.865087642589495,2.23278667049915,0.0125869343554743,-0.329336140263166,1.42398661412388,0.223649194744845,0.0903352847943174,1.032229300068,0.3455899935783,1.17630747999099,1.10415548199166,1.70017777622897,-0.0141487316066614,-0.341204985827063,-1.578479366951,-0.667344333174338,-0.807313629033027,-0.415432824128116,0.982947883718542,0.50217502519602,-0.643056107714268,0.233955092117247,-1.11589324010049,-1.85713300721563,-0.947041850337359,0.29278669789885,-1.50541072223093,-1.17301587006416,-0.142510459686749,-0.260455899945015,1.2434746874138,0.290471866034359,-0.114490585678468,1.35707841119481,1.08497579248285,-13.6204921144099
"sample_7",-0.725369391398207,3.10757765142065,1.10993752830376,-1.43024675824145,0.70065730995245,3.86286368191776,-2.39386812668927,4.08390396300649,0.854573522236605,-6.12061013610472,1.80833275883774,0.979092576419225,1.31525354645557,4.90714644781798,-4.30778694603579,5.89816686015025,2.75278958305676,0.970503464117763,-4.13510116093197,3.82475306083608,54.0312580872271,85.0069869516319,-14.1734840476227,-1.42158632993303,-23.4153405197856,1.39288326449521,0.552299178907002,1.54393609517929,-0.773681922542347,1.7707270945051,-0.291383415154732,1.60719917314075,-1.26438778468066,0.345503227368865,-1.39844638314257,0.167779245683741,-1.01409403148255,1.01615190647865,-1.80379463883858,-0.385177160840118,-0.0763343075072212,-0.964849085037623,1.32620335480667,0.539938460111944,-1.10027019938543,-0.725183402673761,-2.75319145276985,-0.152398432423093,-0.530896609280225,-0.91522036295242,-0.164185810589405,0.952634291445688,-0.492645532821598,-0.91107033214236,1.36396002235989,0.184064700395064,-0.213851586413441,2.90062222210796,0.422280265858134,-0.556951520632977,-0.889867126572266,-1.20356073122672,-0.841022627939107,-1.73027131175879,-0.92682020918453,0.164640042643853,-0.035552342593985,2.72351966390406,0.321242923463448,0.48397387839439,0.0272511261826149,-0.859559754418457,1.37625730362833,0.363866067800866,1.06694283735694,0.149753720014919,-1.99938108579191,0.109452841702928,0.514545564194048,-1.71051289590718,0.168407440230652,1.26902008116388,0.337653054270651,-0.515922240760771,1.26208207762649,-0.269586212633892,-0.688431696950863,-0.753702901716664,-0.501268258113177,-1.88243713887511,1.47356240215075,-2.10429582982728,1.04548287197531,-0.334665512541213,-0.0896851513047931,1.54053065776627,0.544431301648788,-0.715410016055069,-1.030164524701,0.103711385292399,-10.2067409198828
"sample_8",10.6288691525917,3.5047344473632,-8.27095323517448,-3.61770008374184,-4.80350464089012,4.7708846899793,1.76588517574801,-5.52244290121819,-5.29681764744715,-10.6184339512542,2.50748698302681,0.0728967586260925,-5.31930767600505,-2.83710594954452,3.14396106796038,3.85893574316546,1.5687061115104,8.0902796033748,0.832758916632085,3.5798777351094,16.8489253378886,-3.19165079316055,-6.95101088164732,-7.8698228573585,2.33107753468054,-0.478850761463577,-0.65929609750469,-0.164177045451283,0.486690689723236,-0.135896080187325,-0.67112494702084,0.698592909547179,0.439783486063751,0.0482976010125705,0.365959145372879,-1.21191578150062,1.94058147350659,1.79893453201318,-0.312062688707003,1.1537805261803,-1.98820354581959,0.166402339127009,-0.860130287889448,0.776945755719172,-0.0671304319728708,0.189407077792158,0.947493696825605,0.138580071312973,0.549465282141267,-0.576810862428042,-1.30154667374867,-0.228278507065171,-0.690838236296441,-1.2843488854314,0.356294719970969,-0.0376629129903295,-1.81022532331023,1.11421205128463,-1.14097607561036,0.321607535320903,0.476750586522996,-0.146043529602872,-0.314120102199581,-0.244019432313908,0.278801190803435,1.27374512678704,-0.191391544786603,-0.33587757078168,-0.185267396533392,-0.470116990239101,0.211266058325642,0.44058126738167,-0.0474123851688292,0.135702406567684,-0.424160091790639,1.1249453434919,-1.18189491794319,-0.637899170873424,0.331553869809212,-0.0711487115812794,1.5131283626851,-0.303671300241418,0.788702277361198,-0.15497868293056,-1.29880462123048,0.742086631688157,1.53103761318087,0.0501379791471577,0.918033646986725,0.592583147804295,-0.7612523618945,-1.31142308872223,-1.55386238856816,0.863717491833244,-0.130103374422899,0.598137804946175,0.587671876657828,-0.0426535383166506,-0.484296935299683,-1.01614913204754,-0.600007628903686
"sample_9",-3.84843640935019,7.28088494444572,2.59400034648082,-12.5426528803919,-0.565409655293384,2.53075195802231,4.85047588662315,3.53701071774735,-5.18890633427996,-7.41356764431943,4.38595276123097,-0.224302118775958,-0.326203052922833,3.01548764019748,-6.21464893786909,-1.77434788785936,-0.63033211983107,5.79679750997706,0.656617409867289,-7.04582554324044,6.60013533585165,34.5546059320686,26.1585385327542,5.98519100348394,29.412727974347,1.39415120897798,-0.42489156484489,0.109960928772982,-1.13890602598037,-0.713761111533561,-0.275314829449263,1.98320215384369,-0.943700015716371,-1.03289588964322,0.638319626218005,-1.12498755216029,1.51099199636259,-1.75519591874369,0.394002998990337,1.49842033586975,0.0168010553806028,0.0611666728918411,-0.301708718461182,1.29494394174758,-0.098794613194222,0.526552761469189,0.343445680061552,0.54949357307596,-0.347415769209727,-1.2144218101871,0.339662251410577,2.98374290443614,0.293334176145026,0.667177308760816,-0.419782284830295,1.81956754921041,0.766194691582124,0.554039668230413,-0.743027353089361,0.633805165367982,-0.832615747077138,-0.452721329539243,-1.60865146263195,-0.19051563361731,-0.102257255966268,1.19572586954052,-1.15228881410842,-1.3800058865762,0.466096222647493,0.805577889636285,1.2426400381852,-0.80011394014995,-1.22104821824169,1.34024763919369,-0.656188184551229,-0.0118295321818166,-1.20630796430355,0.418710764343413,0.74453975635776,0.0888514747662917,-0.782899855055971,-0.990128843072583,0.569961811935982,1.30056138707891,0.457440589849413,-0.257214638059424,-0.221065234115331,-1.65503926089271,-0.828293775726933,0.455836645234941,-0.123660935405993,2.00678576006985,0.317983070377809,-1.09229173799189,-1.97698753515503,-0.460487335524682,0.0647907484203075,0.545839100676635,-0.298434992775601,0.555233389797678,4.37653031291557
"sample_10",2.48211114352458,0.58682194199583,-2.58294095389489,-1.80718828858214,-3.33831815763043,-4.11718311325614,0.806343275616544,1.53920773131777,-1.46055021479317,9.58088871028897,4.2784505462466,-3.45987022452363,-0.340713897704967,10.2684524063447,6.51201014564461,5.90607445117331,1.99331656344393,-4.06418822525114,0.849908410419442,2.84429684786861,41.7863668287926,43.5272731704541,-7.32903950263494,26.9618135215459,-0.414357279837152,0.353927138240263,-0.208908794484355,0.691981155218674,0.252828354342205,0.498253903470441,0.341950777872395,1.50032114112259,0.161376826220441,-0.00965438692959075,-0.191561612121467,0.98338618809344,0.0260930050570182,-0.481830912824598,-0.649319871391326,1.42798728979828,0.564770715855704,-1.75924754880362,0.834573944419432,0.0898911237021232,-0.141038216169243,0.0134892900567125,-0.953431069427473,1.41237503743582,0.00532044345987076,-0.35916505219793,-1.03848805641771,-0.316269553097875,-0.0167493180779642,0.223434627012874,-0.698105896740948,0.923937243302202,-2.2083111646725,-0.305069417414699,-0.908174704554983,0.926462959656614,-2.19115083866571,-1.14854617191909,1.84709878353534,0.415174513407336,1.00784368295099,-0.759383717580637,0.748632259373153,0.214046561383375,0.921919155197172,-1.35408648199602,-0.996557057028906,0.865312209197781,-0.110102870833378,-0.345049345839314,2.28673253714479,1.35253204545,-0.673554989996481,1.08164318207591,2.0762808191761,0.10284140828816,1.067220305061,-1.04036922386185,0.148948728092593,-0.769959847340832,-0.056892860129122,-1.69891894884856,-0.37557055718805,2.11073793891578,-0.8584391191532,-0.324762996256801,1.02397235352874,-2.02134822661341,0.131484344661206,0.405648514498912,-1.84084366561223,0.052720629184769,-1.0753804338844,0.061787462905124,-1.67297098914679,1.23133063408309,9.694977273156
