"","feature_A_1","feature_A_2","feature_A_3","feature_A_4","feature_A_5","feature_A_6","feature_A_7","feature_A_8","feature_A_9","feature_A_10","feature_A_11","feature_A_12","feature_A_13","feature_A_14","feature_A_15","feature_A_16","feature_A_17","feature_A_18","feature_A_19","feature_A_20","feature_A_21","feature_A_22","feature_A_23","feature_A_24","feature_A_25","feature_A_26","feature_A_27","feature_A_28","feature_A_29","feature_A_30","feature_A_31","feature_A_32","feature_A_33","feature_A_34","feature_A_35","feature_A_36","feature_A_37","feature_A_38","feature_A_39","feature_A_40","feature_A_41","feature_A_42","feature_A_43","feature_A_44","feature_A_45","feature_A_46","feature_A_47","feature_A_48","feature_A_49","feature_A_50","feature_A_51","feature_A_52","feature_A_53","feature_A_54","feature_A_55","feature_A_56","feature_A_57","feature_A_58","feature_A_59","feature_A_60","feature_A_61","feature_A_62","feature_A_63","feature_A_64","feature_A_65","feature_A_66","feature_A_67","feature_A_68","feature_A_69","feature_A_70","feature_A_71","feature_A_72","feature_A_73","feature_A_74","feature_A_75","feature_A_76","feature_A_77","feature_A_78","feature_A_79","feature_A_80","feature_A_81","feature_A_82","feature_A_83","feature_A_84","feature_A_85","feature_A_86","feature_A_87","feature_A_88","feature_A_89","feature_A_90","feature_A_91","feature_A_92","feature_A_93","feature_A_94","feature_A_95","feature_A_96","feature_A_97","feature_A_98","feature_A_99","feature_A_100","y"
"sample_1",-1.10189312596725,0.693386004150843,2.76928887605967,-1.38060376265139,16.1445769151766,-13.4097465675895,2.92187329137551,11.0790178278462,15.2030687891688,-11.9102361181632,-4.50246457885461,0.0117446503505646,8.72156059647556,-10.9449371307731,-10.7323970619304,-2.17556166523213,-3.15852822366458,-3.29420210467035,0.478793338006551,2.83847849201315,1.27374508937154,6.61853798347184,-1.36327761534439,0.781772201341121,-10.5150376490757,0.132461380213756,1.13360950421398,1.44335376007102,1.00248083453388,0.700775129015246,-1.32506038064338,-0.410506027463351,-0.524729300842764,0.454996294584234,-1.23054865676215,-0.135237051804373,-0.840590956754501,0.196060737471299,0.403783456434427,-0.0467383034763055,1.44856434040072,-1.03781096736791,0.293193262971957,0.795470791776585,0.139582568925881,0.712851760326992,-1.55931911400473,1.05168047683419,0.322875977186631,2.14138374077561,0.12540870239044,-0.450154894439761,-0.775343561663252,0.289278760132121,0.530253334026016,-0.506851889069368,0.22233552325283,1.66953283847995,-0.193658540560046,0.745750815890479,0.0801926247974703,0.203400654428263,0.331151803580353,-0.999352578458738,-1.14383998564514,-1.1059799279452,0.566697006194929,-1.27678268054598,-1.22428155723791,-1.16254940294537,0.415655793284371,0.870736938592219,0.193438683051412,-0.102030710435199,0.372352956010038,0.643196592430504,0.545015084644407,-1.52250315901651,-0.314856016265043,0.0901478386198075,0.19446634557206,-0.7409035348903,0.187066460176455,1.38580905260099,0.0534806905596842,-1.60937354863431,0.0682441630840565,1.52952475402718,-0.575612506238275,1.15483539211789,1.3927370986735,0.543612960987569,-0.992961966618193,-0.00386827900343045,0.702671250151231,2.73107643726055,-0.676470571799645,-1.39766779596516,1.00768822143725,0.426030463185255,-3.93879146458157
"sample_2",7.09967236982432,5.92805755564948,-3.57621874233235,-25.6667621450688,1.97008258155934,11.6327626871291,-2.22990772237919,-1.00053482978734,-3.3609405818805,-3.0362413536469,-0.862810084171557,-7.67018577643034,11.2394685110157,1.51236383190992,9.22457785829394,-16.3791589110793,-10.1250357076285,-0.165864942319786,3.24767499098906,24.314592805304,5.82620268801941,-5.10640262582375,0.0732097640196156,18.652947673543,-13.0810120550377,-1.60914943188879,-0.51685756671693,-1.11077157602606,-1.66532365223521,-1.13626737259826,-0.783009372898757,1.00137033234754,0.871094895004395,-1.71938298724419,0.26801904027787,1.71409358531706,0.209570812384991,-0.0301738082915589,-0.931741344547258,0.661981665653383,-1.60012360645599,0.0323803386933467,0.347152485366246,0.495195628576891,1.08820685548434,0.0265532519382816,-0.587846672227047,0.642263638999736,-0.630951764120036,0.0811410922033461,1.61080227134341,2.13732076551748,-0.415134105510547,-0.0819715546193751,0.546853835680514,-0.572552227031999,0.00901025700915093,-0.393909599941081,-0.521418903682723,0.54653581118683,0.972853598641249,0.534359989675583,0.51153045825235,0.649333258301517,0.399318269240115,0.639973462342113,0.131137860850164,1.61180213540155,-0.554898998946664,-1.19672851159499,-0.894876379508954,-0.557026837580932,1.40407616235181,1.14537624145662,1.1511470263008,0.574998759174951,-0.0428461187528234,-0.788794715941823,1.04165881315912,1.19715211979629,1.23725592108794,-1.06208530112997,0.956411305734191,0.69061426766066,-0.151062442967766,-1.82807378418253,0.659760915228027,-0.795876200993781,0.947486670998345,0.528287773447693,-1.44495479639435,-0.801889415354858,0.487250959633274,-1.17055683749081,-1.08320349703354,0.558155674388423,-0.266473168159846,0.40054763362401,0.593885358977413,-1.49002254278296,-7.08610892361495
"sample_3",-5.21927239836201,17.4311411736313,-2.81350246195594,8.39260247025267,-5.58860581506825,-0.086228939351288,-4.79520636686409,-10.1367531184184,0.281742136327767,16.8281582338819,2.31514826678795,-0.268570617468998,5.78120457473647,7.64954623072309,-11.9333942896682,-14.1299424394119,-12.4533706738639,5.22458737312006,-10.2437132026051,23.148253511262,19.501544376415,-15.731492150641,7.03342042306402,23.0185873568868,-1.30683193106594,-1.49679149149769,-0.530354064949734,0.798504654567478,-1.5268213411432,-0.961987973582597,1.18364521872402,-0.651666692755001,0.293464957673981,-2.49299904333723,0.0188167647294096,0.747926544376552,0.43961753833269,-0.339491295231215,0.875516954811405,0.617994127118544,0.2147798959447,-1.082571567973,2.23205270101728,0.0157984488747956,-0.221124029132858,1.15073375560017,0.454604473510091,0.88772549184349,-2.28237389184996,0.0604874339562629,-0.435483137174484,-0.105091546471649,-0.00548079188684478,-1.23965145181671,-0.9592995117174,-0.598423547291297,0.0799284088798542,-0.864491315520058,2.15024560115851,-0.81814069297085,0.767032363988788,-1.34459592636069,-0.414653695385357,0.171589597922067,0.875921127569027,0.11422173393953,0.0747164397120514,-0.135050875014147,2.59533790877468,0.0502941903231147,-1.75015455368741,1.44690052015108,-0.0767167439310982,-1.25680292229011,-1.37643297800629,-0.41453699801637,-2.99064793267998,0.0226433588165536,-1.23066240955773,0.922875071829406,0.265617501859755,-0.57887522742474,-1.00780079606986,-1.59399413176356,-0.579756864379849,-0.628051444292802,-0.219475538057756,-0.0178735208120261,-0.584032358052828,0.696305902091318,-0.149194302143392,-2.29017206657902,-0.834283238218122,0.359431508099928,2.09562510505016,0.523001372976511,0.153016689231698,-0.348298160740986,-1.42361200023191,0.185727371843523,-17.5068372085446
"sample_4",-5.5230961552699,3.58036192357086,12.3184866959868,0.555975910407536,7.28897531806602,5.79520088120124,-12.5419271593691,-0.781785832463551,9.19116154687021,-2.83175777240353,-11.5960898176503,-16.0813333813258,2.38152303172725,16.1475748466655,11.2938860894274,-18.6596914001943,-11.5071843357375,0.583952259069818,10.1876966555812,-12.0024187243845,-5.18317250738144,57.2925476676142,35.1804806348051,43.1820619781608,-3.66913524713008,2.12153809665621,-0.681845626070156,-0.529590139468729,-0.663381478108576,-1.36325453305024,0.648382886993576,0.30314800379715,-0.318221357268519,-0.707055240197466,-1.35592241451392,0.326829189911475,-0.105883013224213,0.217871261379406,-0.0906049307681873,-0.75355101688289,-0.804945166346447,0.873515397874357,-0.613229502599685,-2.28202594265789,-0.108358850123532,0.172737646513773,-0.574585809884985,-0.615937596746999,-0.0377399956186275,-0.866243498894979,1.90055388985918,-1.96518458199905,0.309664232389263,0.147516580162478,0.509653784071755,1.49836254032471,0.924111848443041,1.84275678677386,0.525756771540576,-1.17919338170624,0.165508991512538,0.781444903546954,-0.814848604451857,-0.657377050206916,-1.12007614301113,-1.38998706903454,0.756084608485863,-0.199901413896488,-1.03099324508022,0.96714388713453,0.127529782007182,-1.06882532756529,1.12868513648579,1.09300390244221,-0.892345544941064,-1.03339384683921,1.04958847160598,1.07144305352228,-1.05500000590126,-0.32906283170624,-0.893393623246114,0.331274945627052,0.995658375149437,0.2078333501705,1.15923202479438,0.41931471206196,-1.71861594076341,0.249794678377625,1.28254553001869,0.571669934093901,-0.187378226510817,-1.71258919378293,-1.94188958369876,1.88256225190149,-0.0744627734063916,-0.273227430098322,0.249856774675282,1.45742371187951,1.21909694022641,-0.0469174397612098,-7.64307050455478
"sample_5",-3.54686010666151,11.6515849024621,-6.88365407278501,9.33313567027106,14.6830849156404,3.15285158992262,-3.80432318912741,19.6837931138962,-11.1497536847913,9.88911720837782,-14.2322577811871,-8.84572412745936,-10.7275159288158,-8.13636872127288,0.128404823423005,-6.35408209750612,16.0667277431926,-0.0370665112611764,-24.5462831657551,8.66862303215735,111.710227548839,119.550797160751,23.6389046361825,5.69229343583134,-5.27668748175073,-0.815365555151352,-1.13200930980242,-0.784597761835862,0.272381053251351,-0.335287707092153,-1.06920232965154,0.798466740131283,-1.12014495285525,1.44857762581672,0.895521705459422,1.30914593318642,0.762430251285136,-0.379600631450521,-0.10150099321593,-0.0949913721606282,-1.67154870545293,-0.142798235839925,-0.342765442152144,0.95757854266916,-0.29375095457499,-1.6708930007288,-0.734301972461365,0.229842182761291,-0.549834601598519,0.834826430187442,0.7700172882927,0.453996416273602,1.21601386748192,-0.257703897372777,1.61096411455015,0.972575231650889,1.96333510890327,-0.271520993386506,0.844605356310352,-0.315940748314382,0.95818531716145,1.01744436338489,0.700063037816424,0.231349001198359,-2.03678797602388,0.823352006801749,-2.455590240889,-0.843986954999414,-0.0664246751893514,-2.04403588472901,1.63175823223167,-0.105043581266821,1.92177122648132,-1.38917919697897,-0.0422270875034278,0.37326812848514,-0.927212672461288,1.15894821077062,-2.05433288861469,-0.157465151825352,0.94845089245552,-1.10147754322527,0.482413790097988,-0.46672422051816,0.4350295901798,-1.92062157782784,0.754951436762945,0.668469648428557,1.03091331269454,0.926543713297036,-0.673826921342308,0.795072241300084,2.38730225860712,0.50824235617513,3.02273538918348,-0.780201180988354,-1.11343460312037,-0.270550388309078,0.456495584573769,1.02963470946911,5.18915607195575
"sample_6",32.2608803274767,-14.8550803058431,3.14377620945411,9.78282517509532,-10.9370340023512,11.1416682547489,8.68664173029867,27.777077599125,-1.35099395663339,-21.0046549281491,-6.71273440113204,-2.52104230769145,-2.91885614064564,-3.80475479315576,-14.9281301334713,-0.455973324128128,0.643340048430714,-7.9205261382448,14.3735122981352,-7.31555144994539,32.8273768372719,24.5556309627756,2.90032966231835,-7.4862577690523,-18.2089285915937,-0.08525453840911,-0.733134697167673,-0.192171026311062,-0.208950286776395,0.150228876690349,-1.0613075713904,0.659677890201742,-0.0299198883261895,0.569886660941295,-0.529163648962524,-0.0774696253541072,0.457427751461367,0.607377413051774,1.73813616237225,0.165354609566892,0.130568262023804,1.22724033892464,1.07056677136226,0.979820866409639,-0.246656205322624,-1.75175352299004,0.463543023589653,-0.498106634711725,-2.17964186130434,-0.202118555880687,-0.0901660300450365,0.15412444633953,-0.660331110345823,-0.757298703384735,0.0740791247872921,0.8832550979041,-0.0690421133552979,0.236452676194341,0.543931879536265,1.32907021859319,0.923387562039825,-0.464256412683529,-1.85454716440754,0.983088305841702,-1.44984010288214,-1.58256278027097,-0.595124211812484,-0.544217121415211,0.329915875502376,0.58372788557589,1.00943798662643,-0.245848352709015,0.141022058576354,0.95383049010908,0.0474888280109008,0.836578067419199,0.00891904722486582,-0.277343657905948,0.835139863515952,-2.95107244430933,-1.11544831403155,-0.877847383612843,0.0229181956306052,-0.242481754540841,1.28560563346444,0.449201411611527,1.64490059524336,-0.476720765382665,0.388009325727652,1.73795025355044,-0.677115531287303,-1.25330182337282,-0.838938363069668,0.056589148144911,-2.39957380061169,-0.0143774618366731,0.693997102412782,0.12832100729868,0.579834684089367,-1.83201723211306,-6.36953949160502
"sample_7",4.95118674341788,1.39302031550894,10.8561712743919,10.4677024305171,7.51476697043917,8.63900979252134,-12.0265621297456,-6.65246317132609,-6.78845958155928,-6.21621320032556,1.45789441196032,0.357564750633492,1.42575506627101,-14.7188985248406,13.3902441725493,-9.65282754729425,-0.764521671431094,15.0526924689122,-3.26994720413439,9.38145762466807,22.811996860383,-0.760755610046326,-3.47020909179767,-2.61587745010477,9.14092583460859,-1.1617854309568,-1.56316582980236,1.82358501884202,-0.937111526655766,0.786165189311408,0.560277488158369,-0.787671593483586,0.635120162588151,0.4863751965445,1.73005059848001,1.19853395400852,0.800284840018181,-0.397830336399504,-1.11680090315121,-1.17424222733139,-0.591631401684522,-0.0486527173315811,0.105153869815325,-2.5357956452093,1.14047639723234,-1.27918952989585,-0.806705619562837,1.23929517826996,0.598939940719894,0.469277769950136,-0.152026239316869,2.18621126066589,-1.92879835844041,-0.0329887124896596,-0.436291409107074,0.349664886723728,-0.281584947395146,-0.653064460545654,-0.722521950933809,0.831580936903074,-2.30851680802905,-0.358930375502972,1.20122200471764,1.70749749315386,1.53951906729171,0.44719328870413,-0.00503670506305878,0.468641021331538,0.544945000285684,-1.71347459974214,-0.773925045947233,0.122223129661088,-0.406287913506091,1.22451073645219,1.71033519433328,-2.10447189440303,0.91811675805088,-0.299305661365769,-0.195926081043732,-2.07823153380784,0.862537461922589,-0.859267594231698,-0.11935016386308,-0.688757973636827,-1.08058424143971,-1.02573101022098,0.0931872137127037,-0.453347334571308,-0.683436670163948,0.412143372147741,2.10483086439153,0.27796103212555,0.132705895044172,-1.89815329161855,0.745143654476598,1.35016422238533,-1.23713224033647,1.01780832305409,-0.560873584431352,0.730181251962744,-12.7418901037234
"sample_8",-1.50444924113577,-3.78449072794468,24.2918472341538,-4.61190207281037,-3.80554490528473,13.7337920393202,-4.46895062191337,5.50593122764907,10.9572214977821,11.9535533962076,-1.22013230437721,-0.788548515946619,-3.71822592298854,-5.39318835026226,-3.53690264745361,1.51036729292995,-12.8336486598597,-6.07093296086206,4.12462732484233,-11.5460990566692,94.7934668052201,1.3813223353511,10.0917275174155,134.677175777256,10.7792125157657,0.361415335261627,0.755335432690835,-1.0471067069968,1.55141042902659,-0.149676543402236,-0.668564462736153,-0.399405226763295,-1.00576113162522,-0.506293298842762,1.34028157497662,-0.124440948704727,-0.011497465479346,0.0879816189729162,0.288566147333829,0.293799899018047,1.38852589288394,0.57425541367795,0.239575505980812,-0.55204009013896,0.451271991846296,-0.139911965257965,-3.2002494408237,0.262271425050054,0.831862707024955,0.723815995839926,-0.437866332829946,-0.346958311486884,0.383790646029365,-0.168373097974902,-1.32133497155181,-0.0702142879635969,-1.62410508448263,2.47447388265795,1.03043694462739,-0.270492509700496,-0.518772759313485,1.76351889492112,1.15867385781217,1.31726589657272,0.703606638465097,0.359391875113653,-0.0845744878595325,-0.0701491688799841,0.291367070710997,-0.534198996575397,-0.152026619018524,0.614822130997324,1.00007173733574,-0.88707451539747,0.409852010015318,-0.142996208488815,-1.42088869176599,-0.268053697425188,1.02896481074452,0.238959961884407,0.198158030692979,0.690367856513394,-2.13082426263831,0.333640430329507,-0.633703666730615,0.586213012156126,0.765762960030632,-0.478256454712481,0.968702505666491,-0.59399687190644,-1.50048481220101,-0.136973111743272,0.231868361058565,-0.240768777347194,1.79787222167189,-0.928394614181175,-1.74280144721573,1.80673128740989,-0.356653604398051,-0.809268598095339,6.0989556874855
"sample_9",18.2191655929856,3.00068138273097,5.37955920532424,-10.1682597785815,-15.5428116232396,-2.77314408193866,-19.5329827985907,2.13018262710113,-14.9926489694263,3.43232108256181,-8.99684347573405,3.77435094508041,-2.32857136890678,-8.41448486657048,-2.97160015097309,0.959630443848006,21.6306151902892,16.9752070384591,-4.65751234951259,-1.00498739039451,-37.3565052923282,42.1503423854112,41.1132954770173,36.828637267129,39.520335205913,-2.93848140241429,0.0651302510135571,0.065055262359567,-0.233522925027123,-0.754435965107759,0.390286900903328,-0.413566204783722,0.569322869378956,0.645253935412005,0.29319252312494,0.201868072207851,0.0564281765191792,-0.357132860636063,0.198050336710929,-2.26270776836451,0.722795283317516,0.789048666223775,1.50319617278467,0.509717853677425,-0.188453444672202,-2.00455806101424,-0.322671863741283,0.13528033035194,0.498023463197221,-1.17574737248166,1.0116977418701,0.869235139180253,0.717814331146584,-0.0551272205369034,0.189125847150605,-0.410929345888649,0.727517142434497,0.204753284880007,0.814553569489879,0.594980366571442,0.2404552176634,0.914556481658149,-2.01837447340466,-0.614336477533214,0.814848125982951,-0.838885914565049,1.39464504959187,-0.778091821657161,-0.48994812115982,0.228351151151649,0.922992691020108,0.451726295751556,-1.28520696360677,0.0470091753846767,1.0589472803495,0.110978238953694,0.0478190085963168,-0.408407052940516,-0.328053788116879,-2.11916203018564,-0.725626663627822,-1.67422509605622,-0.981242020481631,-0.371085674252035,-0.305337900001992,0.691791144763894,-0.361838671652838,-1.11218408351882,-0.656415780119533,-1.36744256725408,-1.26776909607245,1.33642093678318,0.482608291313121,0.13054921154033,-2.24825334506207,1.25363611535609,-1.4014247623288,-1.98304410373211,-0.390401226966984,1.2229864207588,14.7045200204698
"sample_10",-9.25133421853809,-5.56586681644174,10.8636175545474,2.73329936416071,-17.9158160644325,-1.16930957797009,11.5059980208038,1.13935045849766,-14.111725151675,6.62350597333178,-6.118407373764,-0.442910313026011,2.54590651036342,0.0634265764445376,9.50123206068283,13.192478169633,-12.5386513723142,5.53437667227595,2.39416277572212,10.3321218903457,4.15821788463713,-1.09346373085477,7.87062375359118,2.82315329121933,10.4048367123368,-1.84931854770826,1.83197737198532,-0.29952198295903,1.31075116243203,-0.235023445885691,-0.842459374728608,2.06900010347818,2.97667694333596,-0.267380386797213,0.30149730599103,-0.625125288088259,-2.10979299325855,0.170879956279279,-1.17408320874947,-0.913675337535928,-0.570658817556749,0.324561779238053,-0.888820444965409,1.27221362292072,-0.611680043093329,1.31145477014402,-1.13593315386454,-0.549747347860465,-0.990817642919434,0.0415968576754233,-0.469572773851525,-0.152732600858395,-0.0290068717225887,0.243827422463522,1.68083046547201,-0.73125822196554,0.143261290905662,-1.13725045534604,-1.98901501134137,-1.67742665628962,1.15111605168786,2.88752034391878,-0.158806438949357,-1.05531006168997,0.82111877114609,2.03272154255397,-0.733369488827075,1.28456411982589,-0.831492825294275,-0.541944468918933,1.65814557062939,0.156320214245623,-0.0755722367847523,1.17667259345324,0.34361275819724,0.549675897249429,0.135761340538689,1.11947096394261,-3.18951702693321,-1.22236562655823,0.30642591855262,0.209770864678682,-1.88714424123489,-0.185700784048904,1.15947671182759,-0.192693476763059,1.60107117489882,2.55590952543846,-0.703866966461615,-1.0309852134555,-0.421439999303806,0.536530256706722,0.689581886279422,1.30514849327785,-0.930017055532043,1.27783173323958,-0.860103839125523,-1.50275171431788,0.905703893051716,-0.15192583244047,18.1470752921013
