"","feature_B_1","feature_B_2","feature_B_3","feature_B_4","feature_B_5","feature_B_6","feature_B_7","feature_B_8","feature_B_9","feature_B_10","feature_B_11","feature_B_12","feature_B_13","feature_B_14","feature_B_15","feature_B_16","feature_B_17","feature_B_18","feature_B_19","feature_B_20","feature_B_21","feature_B_22","feature_B_23","feature_B_24","feature_B_25","feature_B_26","feature_B_27","feature_B_28","feature_B_29","feature_B_30","feature_B_31","feature_B_32","feature_B_33","feature_B_34","feature_B_35","feature_B_36","feature_B_37","feature_B_38","feature_B_39","feature_B_40","feature_B_41","feature_B_42","feature_B_43","feature_B_44","feature_B_45","feature_B_46","feature_B_47","feature_B_48","feature_B_49","feature_B_50","feature_B_51","feature_B_52","feature_B_53","feature_B_54","feature_B_55","feature_B_56","feature_B_57","feature_B_58","feature_B_59","feature_B_60","feature_B_61","feature_B_62","feature_B_63","feature_B_64","feature_B_65","feature_B_66","feature_B_67","feature_B_68","feature_B_69","feature_B_70","feature_B_71","feature_B_72","feature_B_73","feature_B_74","feature_B_75","feature_B_76","feature_B_77","feature_B_78","feature_B_79","feature_B_80","feature_B_81","feature_B_82","feature_B_83","feature_B_84","feature_B_85","feature_B_86","feature_B_87","feature_B_88","feature_B_89","feature_B_90","feature_B_91","feature_B_92","feature_B_93","feature_B_94","feature_B_95","feature_B_96","feature_B_97","feature_B_98","feature_B_99","feature_B_100","y"
"sample_1",-1.67084801345091,1.776385198873,9.73347733076077,-13.6034848782307,-10.6097286681476,10.8111127502131,3.18343032604272,-0.76906101714221,-10.3444504782278,7.72166645360616,-11.3230616476752,7.40677840700963,0.279238640720073,-7.91614848198819,-1.53923349529662,-8.90410079409259,-12.3128725715912,-11.6838537904146,30.1573243965293,4.85526868643365,-1.72647909054702,0.965093679817776,0.538885011635978,1.17264524704113,-1.0779393326267,-1.63064939530659,0.152963949805497,0.471935320204698,0.00156357264195964,-0.0635553891908271,2.10076861720769,-1.62330016077556,0.596287484939326,-1.519687049193,-0.15844962138938,1.12991622884374,0.0764930174349667,0.596393496584088,-0.935757691076754,-0.307140125267873,-0.529153295369487,-1.65946404916067,-0.483504130336727,0.450998339232514,0.0495726138847764,0.724464326272385,-0.152210924224292,-1.43146734691671,0.592986146450535,-1.35360484240304,0.753216055054643,-0.141025664219575,-0.413857827797761,0.45708506196607,0.431658402581019,1.6786899749708,1.87329407549988,0.379553717510844,-1.17446508790168,-0.22152184267447,0.584578797738019,1.10994043186386,-0.370318433038976,-1.68650190381714,-0.109763458677447,-0.643715637207562,-1.17033035276821,-0.395347161754865,0.389539607459129,-1.5193359442988,1.51540445739148,0.971922106154381,-1.58555019458567,-0.411272230756715,0.192612901725789,-0.0386689980961806,1.80621278850843,-1.74935488147248,1.52314287518324,0.495887186539577,-2.05409372431218,0.526119822382799,-0.88620913112237,0.649752077218736,-0.29335847354714,0.709979461778125,-0.28227009442035,0.387110591620801,0.823145966243453,-0.461753903606229,1.44043618262867,-0.386188125998156,0.889774576035503,-0.184042276685644,0.711236019299544,0.361738931318891,-0.0574652194671014,-0.929361125824274,-0.215018516190648,0.658599887831172,46.931803948162
"sample_2",-6.63235541056354,4.17015833232599,-2.07361305063776,1.54855731273945,-9.35401283507741,3.83767262943988,8.85426637528259,2.84428595935387,2.74068124750201,7.60907865305411,25.9913842023523,8.31498095796005,18.2771655088811,14.2624606121611,6.95823346817878,13.8932853171171,16.6342861326178,7.33672490449288,23.160946627971,1.24661774205265,-1.23522107265332,-2.84199509906782,3.15824556896809,-0.789999233730556,0.0144364328263897,-3.34667586808207,0.633035296303552,-1.01750861097985,0.459708108225272,0.181320700112475,0.198400204783612,-0.269879790161128,-0.234644172998985,-0.320809240408895,1.46459585728014,1.652244752712,-0.435335778772031,1.20258954981615,-0.318028145051093,0.611244475719846,-0.0892079486538359,0.803456747269182,-0.56165860690259,-2.48973533638675,-0.251948904642766,-0.184810295526026,-0.761316719738561,-1.30591989853271,0.220028413499542,0.418063102980857,-1.63726687657338,-0.473285303655116,0.922168816358159,1.05538570582997,1.01749444683644,0.899067519580415,-1.4291434320292,-1.02456123403881,0.24226309989488,-0.226848138832487,0.444720235688685,2.19738753704427,-1.29658997355399,0.546405494376904,1.14113828697607,-0.751484542111186,0.59557724805874,0.132563418222176,0.341817140100823,1.63120301774457,-1.3678717985209,0.467608518950139,1.27545285722024,1.68226131690364,0.0521300785498628,0.627695601831532,0.763444439255367,0.149757097102033,0.893231421261643,0.189559321898938,1.45614015127918,-0.365466717242052,1.56367526447714,0.42263233661944,1.254546932693,-0.110846700706085,1.23249104454676,1.25795569489355,1.53744139566762,0.733443681002616,1.10060471717848,-1.06426214593739,1.08795794593519,1.20922470963822,1.59394275757853,0.909501826768319,1.04070853957039,-1.43968773847989,-0.560734908904028,-1.28316071275828,11.6423020326604
"sample_3",-0.080306307102396,13.2022040755779,19.823443946113,17.2328538219574,12.6402021008409,-2.94840456100402,-33.5115766636511,7.46961548534833,0.46036015012686,10.9781142150588,5.82458649655418,3.33266702759418,-2.3925611113195,-7.82093381188817,9.74601440435387,2.28181647272938,-9.67890028614932,-14.5524555415817,6.03949020740394,5.1122857191855,36.9986992504061,17.9917339619619,64.6213437989873,31.5124142216775,-27.2657513560399,0.577461385873976,-0.48233450005319,-0.853319979996489,-0.146413296067895,0.493061382466795,0.287511463298725,0.221513402762038,0.548162467039916,-1.3143720498351,-1.79044853102683,1.69776739099359,-0.717660042493405,0.199580860822807,2.59303935001886,1.25981518997163,0.07546312721055,-0.995380457145874,-1.80992188990473,-1.2993866717769,-0.300316285112604,-1.49196553780487,-3.51331653102788,1.85185388398729,1.25246697121828,-0.69980834255673,0.366652930457966,-0.517432291665625,-0.355278348187918,0.238022832083822,-1.36314658186941,-0.99871582966038,0.0937239913084904,-0.489149037503247,0.159258746003259,0.774767783508458,0.164049156380669,0.633929882093717,0.0725605046460794,0.264201406815949,1.53274289685464,-0.358099463095584,-1.75889961364568,-1.5415216800053,-2.86957669616852,-0.812817289486895,-0.10295211432884,-0.493427004812765,-0.882590488360283,-1.30812061167829,1.53913185587979,1.30696537559426,-1.34072891932936,-0.665676263582631,-0.0267892788947996,1.35891447991357,-0.769963913661661,-1.24404102158238,0.790980311985019,1.29249072945674,-0.0665862702519353,1.64023825613694,0.751051178745829,-1.1859665095033,-0.233733386459117,-1.50729002760542,-1.19414229302647,0.940204770339948,1.05026560653457,1.02889578673805,-0.113103811098571,1.14019155838187,1.08288845287271,-0.690296629180718,-0.0120617768785259,0.0767692702398343,-21.8514211584999
"sample_4",1.89995900083602,-9.3352020851902,0.0706225835094307,0.654140402577601,-4.51550288193324,5.67962078824024,9.74951899369661,2.60284353471057,-13.0148350181736,4.69134439907496,9.2441487029883,-11.5214442877885,2.68835858917907,-3.32045717501967,-5.30208202204592,-24.1961288023281,-21.914178882266,5.59101171870082,-21.165536888346,15.756340459111,13.7343338493356,3.67386194974623,-14.764785026791,-10.1037798237627,8.76944985554335,1.03452282326229,0.0587910745873167,-0.778391661788248,-1.26675941073077,-1.40979874384626,0.207659839594816,0.280111229935972,-0.655634345234652,-0.257891355398073,1.43434202584716,1.10939009098951,0.874640993518204,-0.213382436160307,-0.235411420424662,-0.323851550292167,0.0366599528666873,-1.14986881901926,-0.88939341113744,-0.759915080018592,-0.357050500450756,1.86096239874518,-0.554728448308149,0.590055082166928,0.153560568821643,-0.38594185829271,-1.06405449667578,-0.212089493993829,0.562765288203145,-0.643393558404084,0.728539204450212,-2.07125490915898,1.24138313417447,-0.983699757226463,-1.04496840906169,-0.414135447947141,-0.168422716160522,-0.441125463696066,-0.210936337595736,1.19612311913233,0.232682961148528,-1.50817033450492,-0.102927707959564,-0.583133824699172,0.248927970500573,-0.0235509384727328,0.381571065433372,0.214079820066116,-0.290671237301582,-1.47832204732805,-0.996062922494865,-0.64163503812012,0.551770350575449,-1.78575303964484,-0.421279961379349,0.535854780814969,-0.0118413988261417,0.796916391857566,-0.479474603803743,-0.0473532556362066,-1.05742474707321,0.231328652943369,-1.21049676174444,0.237842272269641,2.49146584917774,-1.26734461169053,0.577517323338428,0.432711476957515,0.867789687069601,-1.06423564217731,-0.137576958429463,0.783613808985569,1.30863428133042,1.77136963063527,-0.478417474628606,0.92732766715126,7.87683320533733
"sample_5",3.52119356115359,-10.0823485924007,-23.270858960849,12.3524378135582,-3.62768027903257,-6.61821502081766,20.8182811157406,-10.8288989572113,-11.3105548735162,-12.998972041395,5.10206530682078,3.25880987399797,7.7888971911786,9.70437846446223,-6.29901931409842,-6.28121226681726,7.05614715083504,-9.59694181739234,-3.95714849915475,-4.84233975719128,17.8684711319699,-1.82851332455778,20.4594900200555,10.7065953909931,-8.36353423713333,0.919013437823243,0.457699906960284,0.677938188671186,0.134605330721925,2.05704643442463,-0.214285182222672,-0.0770732703906965,-0.723633338637906,0.34953020337906,-0.971626311538697,0.280984038655201,1.52377326065128,0.408577403062001,-1.36121184815246,-1.23592509161692,-0.851698440875942,-1.19320307504397,1.00066829607347,0.907256392426263,-0.649401368306725,-0.0374066424390513,0.344154712574405,0.0557298520015051,-0.525208414041715,-0.392061636894937,-0.916033383925342,0.203938109609148,2.33427006266442,-0.0783936877213703,1.75442271491169,-0.619765410107605,-0.148577080447299,-1.58805546604447,-0.709199009292359,-0.323107778166673,0.705838808342462,0.875605204890923,1.10886846146179,0.308035096131742,-1.30703144658366,-0.697039333027656,1.35598136849997,-0.342120551425884,0.833985068968209,0.010955404820193,-1.06226463666493,0.372339844443818,1.54496641689871,-0.411068140267319,0.446141650916953,-1.02969079054562,1.47662722270205,0.115489662104496,-0.200402707993271,0.551222977910051,-0.965713420565435,0.654511181583135,-1.49981185581872,0.408344443124901,-0.219889209479759,-0.931414211039852,-0.656358539679172,-0.479600950802931,1.32260474864204,-0.99887887024525,0.764917734482292,0.211636723222015,-0.604970422149057,-1.35486201473192,2.94861071757776,-2.005688711755,0.250996671394209,0.0949050590057067,-0.754592113692307,1.68395692690316,-5.01653192699349
"sample_6",-19.491750232519,-6.74189267700422,6.68877808320686,14.7042500016087,1.59997874700175,-3.92712865110265,-8.03164079610026,-3.57338498935628,4.64419395699271,11.6775076934992,-11.599218577959,5.21055196126792,10.0104396611021,-19.2169203838916,4.54868052756357,1.42674780496133,2.70659999857501,2.99541822073325,-16.6822260145012,-7.20846550621148,1.46921178356466,-2.56928871439649,-1.55122313903543,2.5023483837023,-2.8435572224656,-0.814440458925975,-1.28326230289351,-1.07028301408445,1.38691995691212,1.43779014142858,-0.0574256063826148,-1.75751115393073,-0.101500465888508,0.0359170058312663,-1.29311874152372,-0.206727554937525,-0.175036548068357,-0.70108194237909,0.0470363090891405,0.446669941612858,-0.981913889580305,0.917553336023276,0.232731713507042,0.672603245976852,-0.533159448692654,0.442950562941818,0.0544803867802137,-0.0819886570642086,-0.355948947358116,2.68944315532869,0.973420462875415,1.2598283847896,-0.583258030260044,0.594607801356436,0.265454600871147,1.547756850229,1.10524435465259,-0.783710189742628,-0.0667142107655529,0.588873494595807,0.178652801235443,-0.135015938855177,-1.80388067660003,-0.654948174029216,-0.42237050215268,0.865087642589495,2.23278667049915,0.0125869343554743,-0.329336140263166,1.42398661412388,0.223649194744845,0.0903352847943174,1.032229300068,0.3455899935783,1.17630747999099,1.10415548199166,1.70017777622897,-0.0141487316066614,-0.341204985827063,-1.578479366951,-0.667344333174338,-0.807313629033027,-0.415432824128116,0.982947883718542,0.50217502519602,-0.643056107714268,0.233955092117247,-1.11589324010049,-1.85713300721563,-0.947041850337359,0.29278669789885,-1.50541072223093,-1.17301587006416,-0.142510459686749,-0.260455899945015,1.2434746874138,0.290471866034359,-0.114490585678468,1.35707841119481,1.08497579248285,-26.0982693811905
"sample_7",-1.80227192960667,5.03335176985682,0.874690795038122,-2.30553739966375,1.54705005602868,8.56667659369615,-5.35318755968752,8.46472180448676,0.860318019871557,-11.1737920219359,4.33472946563971,3.10068625583514,1.48696374679063,9.92283976202705,-10.4273729032009,11.4444539836647,5.53801378676953,1.89917929888184,-8.84847061667156,6.57020178512293,44.7098367655013,70.7134474283708,-11.9230750631284,-1.06501445589242,-19.5571549851097,1.39288326449521,0.552299178907002,1.54393609517929,-0.773681922542347,1.7707270945051,-0.291383415154732,1.60719917314075,-1.26438778468066,0.345503227368865,-1.39844638314257,0.167779245683741,-1.01409403148255,1.01615190647865,-1.80379463883858,-0.385177160840118,-0.0763343075072212,-0.964849085037623,1.32620335480667,0.539938460111944,-1.10027019938543,-0.725183402673761,-2.75319145276985,-0.152398432423093,-0.530896609280225,-0.91522036295242,-0.164185810589405,0.952634291445688,-0.492645532821598,-0.91107033214236,1.36396002235989,0.184064700395064,-0.213851586413441,2.90062222210796,0.422280265858134,-0.556951520632977,-0.889867126572266,-1.20356073122672,-0.841022627939107,-1.73027131175879,-0.92682020918453,0.164640042643853,-0.035552342593985,2.72351966390406,0.321242923463448,0.48397387839439,0.0272511261826149,-0.859559754418457,1.37625730362833,0.363866067800866,1.06694283735694,0.149753720014919,-1.99938108579191,0.109452841702928,0.514545564194048,-1.71051289590718,0.168407440230652,1.26902008116388,0.337653054270651,-0.515922240760771,1.26208207762649,-0.269586212633892,-0.688431696950863,-0.753702901716664,-0.501268258113177,-1.88243713887511,1.47356240215075,-2.10429582982728,1.04548287197531,-0.334665512541213,-0.0896851513047931,1.54053065776627,0.544431301648788,-0.715410016055069,-1.030164524701,0.103711385292399,-26.1411035656878
"sample_8",22.1541790628202,4.74953161092383,-16.6632923404312,-7.71441364954278,-7.90979738138089,8.36177044204377,4.994089007003,-12.2997307464737,-8.2697044779302,-19.6191728458512,6.73715947512172,-1.19096732152098,-9.17183971299272,-4.78498373523335,6.95444653211224,7.54619094193125,1.68565402580548,14.9471045020988,-0.219770516672002,6.26266316735954,30.6341099836245,-5.30210980889989,-12.8465743454923,-15.7163732386954,4.6009422217675,-0.478850761463577,-0.65929609750469,-0.164177045451283,0.486690689723236,-0.135896080187325,-0.67112494702084,0.698592909547179,0.439783486063751,0.0482976010125705,0.365959145372879,-1.21191578150062,1.94058147350659,1.79893453201318,-0.312062688707003,1.1537805261803,-1.98820354581959,0.166402339127009,-0.860130287889448,0.776945755719172,-0.0671304319728708,0.189407077792158,0.947493696825605,0.138580071312973,0.549465282141267,-0.576810862428042,-1.30154667374867,-0.228278507065171,-0.690838236296441,-1.2843488854314,0.356294719970969,-0.0376629129903295,-1.81022532331023,1.11421205128463,-1.14097607561036,0.321607535320903,0.476750586522996,-0.146043529602872,-0.314120102199581,-0.244019432313908,0.278801190803435,1.27374512678704,-0.191391544786603,-0.33587757078168,-0.185267396533392,-0.470116990239101,0.211266058325642,0.44058126738167,-0.0474123851688292,0.135702406567684,-0.424160091790639,1.1249453434919,-1.18189491794319,-0.637899170873424,0.331553869809212,-0.0711487115812794,1.5131283626851,-0.303671300241418,0.788702277361198,-0.15497868293056,-1.29880462123048,0.742086631688157,1.53103761318087,0.0501379791471577,0.918033646986725,0.592583147804295,-0.7612523618945,-1.31142308872223,-1.55386238856816,0.863717491833244,-0.130103374422899,0.598137804946175,0.587671876657828,-0.0426535383166506,-0.484296935299683,-1.01614913204754,-0.512605097991322
"sample_9",-7.1722835857205,14.3043064171835,5.33980476238722,-23.7251942094068,-0.00406692045259005,4.11700906982359,8.69405379637703,6.86312654311911,-9.23608787175638,-12.8828713384141,9.01489264558279,-0.904154471888926,-1.58069165714616,4.75331817403437,-9.48267975564939,-3.77614662196214,-1.50763142866658,13.4187280976941,1.38654920910054,-13.9174406989835,7.48081527861804,39.5530377359165,29.9492323063393,7.04108450544842,33.695558009721,1.39415120897798,-0.42489156484489,0.109960928772982,-1.13890602598037,-0.713761111533561,-0.275314829449263,1.98320215384369,-0.943700015716371,-1.03289588964322,0.638319626218005,-1.12498755216029,1.51099199636259,-1.75519591874369,0.394002998990337,1.49842033586975,0.0168010553806028,0.0611666728918411,-0.301708718461182,1.29494394174758,-0.098794613194222,0.526552761469189,0.343445680061552,0.54949357307596,-0.347415769209727,-1.2144218101871,0.339662251410577,2.98374290443614,0.293334176145026,0.667177308760816,-0.419782284830295,1.81956754921041,0.766194691582124,0.554039668230413,-0.743027353089361,0.633805165367982,-0.832615747077138,-0.452721329539243,-1.60865146263195,-0.19051563361731,-0.102257255966268,1.19572586954052,-1.15228881410842,-1.3800058865762,0.466096222647493,0.805577889636285,1.2426400381852,-0.80011394014995,-1.22104821824169,1.34024763919369,-0.656188184551229,-0.0118295321818166,-1.20630796430355,0.418710764343413,0.74453975635776,0.0888514747662917,-0.782899855055971,-0.990128843072583,0.569961811935982,1.30056138707891,0.457440589849413,-0.257214638059424,-0.221065234115331,-1.65503926089271,-0.828293775726933,0.455836645234941,-0.123660935405993,2.00678576006985,0.317983070377809,-1.09229173799189,-1.97698753515503,-0.460487335524682,0.0647907484203075,0.545839100676635,-0.298434992775601,0.555233389797678,3.29186831641222
"sample_10",3.65904400494886,0.336635602557689,-5.11474989350777,-3.11382323815471,-6.49067049936834,-8.28561944711763,0.982511268990874,3.5161071874309,-3.92454694046488,18.061383569532,8.787041002901,-7.40246528997318,-0.943753381274347,19.4913190938139,12.9677196140792,12.41867860173,5.49351281090711,-8.43565102504654,1.03288806947708,4.20404000748566,34.7716481468759,36.2284734641077,-6.3980321309562,22.6227110170734,-0.231764894205009,0.353927138240263,-0.208908794484355,0.691981155218674,0.252828354342205,0.498253903470441,0.341950777872395,1.50032114112259,0.161376826220441,-0.00965438692959075,-0.191561612121467,0.98338618809344,0.0260930050570182,-0.481830912824598,-0.649319871391326,1.42798728979828,0.564770715855704,-1.75924754880362,0.834573944419432,0.0898911237021232,-0.141038216169243,0.0134892900567125,-0.953431069427473,1.41237503743582,0.00532044345987076,-0.35916505219793,-1.03848805641771,-0.316269553097875,-0.0167493180779642,0.223434627012874,-0.698105896740948,0.923937243302202,-2.2083111646725,-0.305069417414699,-0.908174704554983,0.926462959656614,-2.19115083866571,-1.14854617191909,1.84709878353534,0.415174513407336,1.00784368295099,-0.759383717580637,0.748632259373153,0.214046561383375,0.921919155197172,-1.35408648199602,-0.996557057028906,0.865312209197781,-0.110102870833378,-0.345049345839314,2.28673253714479,1.35253204545,-0.673554989996481,1.08164318207591,2.0762808191761,0.10284140828816,1.067220305061,-1.04036922386185,0.148948728092593,-0.769959847340832,-0.056892860129122,-1.69891894884856,-0.37557055718805,2.11073793891578,-0.8584391191532,-0.324762996256801,1.02397235352874,-2.02134822661341,0.131484344661206,0.405648514498912,-1.84084366561223,0.052720629184769,-1.0753804338844,0.061787462905124,-1.67297098914679,1.23133063408309,25.8612809341943
